Energy_MeV,target000,target001,target002,target003,target004,target005,target006,target007,target008,target009,target010,target011,target012,target013,target014,target015,target016,target017,target018,target019,target020,target021,target022,target023,target024,target025,target026,target027,target028,target029,target030,target031,target032,target033,target034,target035,target036,target037,target038,target039,target040,target041,target042,target043,target044,target045,target046,target047,target048,target049,target050,target051,target052,target053,target054,target055,target056,target057,target058,target059,target060,target061,target062,target063,target064,target065,target066,target067,target068,target069,target070,target071,target072,target073,target074,target075,target076,target077,target078,target079,target080,target081,target082,target083,target084,target085,target086,target087,target088,target089,target090,target091,target092,target093,target094,target095,target096,target097,target098,target099,target100,target101,target102,target103,target104,target105,target106,target107,target108,target109,target110,target111,target112,target113,target114,target115,target116,target117,target118,target119,target120,target121,target122,target123,target124,target125,target126,target127,target128,target129,target130,target131,target132,target133,target134,target135,target136,target137,target138,target139,target140,target141
2.4,0.0007543673336236405,0.02837751970343335,0.050163755697966196,0.0008746463010773098,0.001045504504315769,0.0011722951544669486,0.0011639710859520655,0.003025806618365228,0.007835553185425604,0.0010276206550618222,0.009654620730997064,0.004228846369376275,0.00010199132575524429,0.0025871522187693465,0.0016355775850980152,0.0033352953257890982,0.004126249372417535,0.003880803169572429,0.00493202798157268,0.001703117353777214,0.0021170109623134246,0.0017892703331670564,0.00046862991267757054,0.0005772786021974218,0.0023227066451110313,0.002466437045490884,0.00050008901068487,0.00046990361306818056,0.0003973641319613235,0.0006682168747633213,0.00030624307029273435,0.00010953240412675742,6.543144239848496e-05,0.00012347900934480755,1.8724327289836914e-05,2.7749709450198246e-05,1.6357624404003606e-05,1.1387106839147488e-05,1.1100064409359692e-05,0.0010936504086239709,0.001275350842287889,0.001439765688111493,0.001523672571422655,0.009818722749511693,0.015307085908370738,0.0022340839041149418,0.0020827980323650116,0.0012077807549569295,0.001303870254670298,0.012849356930894817,0.016130438959037784,0.010027863059941003,0.010936851787722078,0.0,0.002149126201851126,0.003945229963881457,0.0117807855652913,0.0011085454619770116,0.009946093904242488,0.002514505388382917,3.341652768567781e-05,0.00045702911261219205,0.005559401573612872,0.005465564303561428,0.009387185183613018,0.010425447787647549,0.0009076299231102535,0.0006858004257581104,0.0008664837716663685,0.000764548120616573,0.05989354165427663,0.05598189514046058,0.020741322825635847,0.019866343083624702,0.00738652609374964,0.008523346421351923,0.006697770297453661,0.006173754594373727,0.006572769103634968,0.0068261420623554475,0.0038588921949851804,0.0038421249756785286,0.0023562868672758713,0.0024681778209111847,0.0010790573865891823,0.0010945234998178868,0.0007981246015166874,0.013617098393376307,0.014559928488593266,0.011205251411642428,0.009242477240640453,0.010279780818559991,0.03299367122707436,0.027311481792478554,0.029360769090182436,0.07334028750861593,0.006543760497874132,0.005817209340573938,0.01635469197907452,0.01586119373023035,0.0013604472857625817,0.004879713873795177,0.000957259465136832,0.008886093290847753,0.005554145822248998,0.0002226970695174286,0.0009276855128219488,0.00495424029883165,0.0030124684998955363,0.00013661288451168095,0.011396764539805886,0.0008050466967415667,0.0010588839837075011,0.025429606219253782,0.0005247572562848799,0.0,0.0007718745561604191,0.004896180234147082,0.0034972522779764086,0.00012996770448538757,0.0009010749243379012,0.0010872166527309886,0.000639435223025289,0.00452945381990405,0.0026234169427096403,8.990189615379042e-05,0.00982866071994589,0.00968520973893619,0.0010468227605010146,0.0,0.0,0.0041080455293015725,0.002267316523621311,0.0011429296097899173,0.0010013886182804494,0.005297665288844117,0.009346686284229853,0.0009522418354163522,0.001026572411772024,0.0009372107465467349,0.0018123736209435819,0.00010570900795194191
2.6,0.0007468344392732155,0.02783933864463837,0.04909997556499505,0.0009363519828175358,0.001029958459377704,0.0011429238824249063,0.001142122469984593,0.002996803750191876,0.00770614883702092,0.0010213361116519159,0.009424630146082654,0.004130515984384318,0.00010899622436192221,0.002551289739261185,0.0016218214549232955,0.0032753473421614763,0.0040652415907058955,0.00380968769338334,0.004896805036638969,0.0016953366583826882,0.00210500400627001,0.0017697663721121003,0.0004710883686098412,0.0006000829891727273,0.002289918977764524,0.0024377086006795337,0.0004985964058980459,0.00047536413306991163,0.00039782009318343483,0.0006879615982802841,0.00032049495983368963,0.00010982831586115095,6.701572744574503e-05,0.00013189678929531235,2.0746516380359117e-05,2.914532463866404e-05,1.8406769733176164e-05,1.2554049446623115e-05,1.2021979182761584e-05,0.001083743136013227,0.001243755129543944,0.0014243406204685735,0.0015091318847437825,0.00960899484978952,0.014919338349722254,0.002202585679485908,0.0020723495852655914,0.0011895837275491638,0.0012793688107268387,0.012548779382598102,0.015741638630004745,0.009825106378622845,0.01071305125330697,0.0,0.002127776242650548,0.003999863900047842,0.011571346517220226,0.0010980045998094617,0.009738534598737227,0.0024717060300548568,3.631304360112049e-05,0.00045587771503726967,0.005493729438951356,0.0053460509924414075,0.009187696634805906,0.01023983453601253,0.0007226632569147488,0.000633478822508026,0.000792022961397084,0.0007564780902140602,0.058357589272988106,0.05454986827679824,0.02025745240362588,0.019430905057103223,0.007244525708928103,0.008392538542140593,0.006585320518461277,0.006080359016533813,0.006445548213441661,0.006667701808988344,0.003814528151919674,0.0037788678284175737,0.00233609322193909,0.0024219250862557804,0.0010659732528389497,0.001087824185546664,0.0007984084549190936,0.013345024400507416,0.014232708212060357,0.010990138036185985,0.009056426746669987,0.010094162480294903,0.03223673326973365,0.02664900167325719,0.028757204182040082,0.0710549348367712,0.006373462811101693,0.005698242843886463,0.015891600542310248,0.015492814210427648,0.0012624508006754502,0.004868818924941166,0.0009227580873349671,0.008702203893681152,0.0054187405080701285,0.00022223019780690553,0.0009158677644533851,0.004866388798079529,0.0029552831199302354,0.00014003584084475637,0.011113331610479907,0.0007682476359661012,0.0010735997967960445,0.024824885231144206,0.0005849472301114039,0.0,0.0007634520445196808,0.004811283942833873,0.003444757185432546,0.00013373618300782742,0.0009148931239624688,0.0010728899028870575,0.000628786279341095,0.004445284545200499,0.0025848358162889303,9.132267943649137e-05,0.009501271266902136,0.009483517994544742,0.0010469711166370059,0.0,0.0,0.003971689424399219,0.002197924612970769,0.0011456270311496295,0.0009186603019144003,0.005191281245488791,0.009301857928882754,0.0009712751065274468,0.0010322667990283387,0.0009172016957492399,0.0017933079201302253,0.00010658444760977148
2.8,0.0007343872786580173,0.027017032652346017,0.0476739017480618,0.0008611269320369819,0.0010013529033237357,0.001131787473168682,0.0011494917130345833,0.0029756151639522064,0.007492643316838714,0.0009395367547128884,0.009219506561420359,0.004065079594217062,0.00011232122969186341,0.0025195006541438394,0.0016205658991862025,0.0032663783777699402,0.0039949921432571416,0.0037345450281255368,0.004784215636682965,0.001670130121662697,0.002085343572916385,0.001744174232132774,0.0004769631387126711,0.0005981298598545625,0.002255478580789253,0.002390338636883365,0.00049870012141889,0.00047435241031449174,0.0004010370096578143,0.00067695708569691,0.0003183649525365693,0.00011493079536372537,7.000988339883752e-05,0.0001397534029858046,2.2063265828097333e-05,3.070885183618948e-05,1.8151585627963725e-05,1.3648531403100562e-05,1.3652441713162336e-05,0.0010480812001783695,0.0012233284758831453,0.0014120789436391312,0.0015071883583478295,0.009384451356823906,0.014582691617565707,0.0021763932952848877,0.0020404747654727343,0.0011780620579908256,0.0012694885356961713,0.01227887257366223,0.015442414537233874,0.009620296443865592,0.010532239285820715,0.0,0.0021102294530369516,0.0038243528622220594,0.011338305151155423,0.0010881012917574413,0.00952299012731739,0.0024404255211231533,3.9355944785381025e-05,0.0004576914119859907,0.005376262034693858,0.0052190709548919165,0.00899971524718581,0.010013667703971193,0.0006928523177023074,0.0006550481852969629,0.0008412404083922817,0.0007884621373978039,0.056807209456521866,0.053152977132347824,0.019750184127980748,0.019002202132001423,0.007074266109366043,0.008190504305355029,0.006476188790537131,0.005958241696217617,0.006325301191578899,0.0065922168152903575,0.003754511785927022,0.0037064354746337573,0.002310490996709485,0.0024314533090891177,0.0010752392150629524,0.0010758833245608699,0.0008123978415664105,0.013054822735113825,0.013939215445601385,0.010780008080980228,0.008858690579372658,0.009758967648041786,0.031398686364062324,0.02606413736392941,0.028026057076388992,0.06875445544293055,0.00631432551523166,0.005611054653909865,0.015583134884655223,0.015147347180802137,0.0013060457975447028,0.00472376392369892,0.0009038081408337166,0.008526555948862336,0.005359074386946325,0.00021109315860577454,0.0009101153694808734,0.004772668969228121,0.002920299778481121,0.00014333058200468332,0.010860488893298546,0.0008007729853865567,0.0010446741871513305,0.024218344677706786,0.000509778141578119,0.0,0.0007624439721384356,0.004716033052021508,0.0033864544470923706,0.00013707294629540412,0.0008824956462986874,0.0010655332342492834,0.0006288595205039537,0.0043481393789365,0.0025347637012778303,9.433914377684622e-05,0.009358160735192486,0.009237529717670574,0.0010360391494768156,0.0,0.0,0.003911825816775695,0.0021639073080919414,0.001123791937643634,0.0009872902143501984,0.005041995578772467,0.009054226634859953,0.0009589473695116743,0.0010254334539767603,0.0009408074459901099,0.001801396570349732,0.00010987890452724765
3.0,0.0007257362349448669,0.02674473690107931,0.0462412249176794,0.0008367832553253371,0.0010032196189313253,0.0011057078231574307,0.0011610430391817228,0.002871111145813903,0.007455639270735848,0.00097831484280469,0.009051119294083544,0.003996774096700967,0.00011060156781159758,0.002473376289002621,0.0016066643834601335,0.0031993354094944377,0.0039338641410390784,0.0037208172454659093,0.004723201059928122,0.0016578414088004505,0.0020487214033533606,0.001741083268185239,0.0004724892893853223,0.0005968124534805354,0.002199377030999493,0.002363617470587581,0.000498614733514093,0.000478531379592361,0.0004059342452475995,0.0006844958060744905,0.0003136491865572465,0.00011713569577769975,7.39313585994604e-05,0.0001484903389949825,2.3748837985697706e-05,3.273044443346562e-05,2.0699373892040415e-05,1.4968521100544244e-05,1.383175349549151e-05,0.0010540723183860407,0.0012044375881048207,0.0013977990958817948,0.001493702144494917,0.009182330167628351,0.014290028454718615,0.002143573408215467,0.0020162639912703166,0.0011610440971175566,0.0012520575373247537,0.012049478108966514,0.015130393490682468,0.00940739585922812,0.0103167206251911,0.0,0.0021059797842359943,0.0038009043237586812,0.011104629877876993,0.0010610671123711844,0.009351516268953374,0.0024165338127594776,4.088557861286655e-05,0.00046142989760515775,0.005303661087648808,0.005174154593462883,0.008821373356770659,0.009832424332915724,0.0007105959215341954,0.000628572046510575,0.0008305473880984729,0.0007595137275023118,0.055372739208677656,0.05200563528402376,0.019379985305593744,0.018607419985990532,0.006960402280423235,0.008049909613634457,0.006368288235448006,0.005867816414270586,0.00621007418950316,0.006454923909504734,0.0037029393989835733,0.0036272691684681242,0.0022872081538237534,0.0023949863582399026,0.0010651921086279692,0.0010624612079921832,0.0008175627299437707,0.012802268469080995,0.013680970336749367,0.010581616710473685,0.008792097411560878,0.00966219131826252,0.030823879659813473,0.025533982454674087,0.027463492535439334,0.06683263740868244,0.006192684526835113,0.0055177604681375,0.01529541325969068,0.014847042502251719,0.0012993623250672538,0.004654905663700471,0.0009644996588333778,0.008352245532106298,0.005327278272437678,0.00023328318894324441,0.0009107296824887295,0.004691507420303163,0.002871963775519751,0.00014638075433756368,0.010637962626797002,0.000830447034406598,0.001040871368214859,0.0237807786184914,0.0005926909033691093,0.0,0.0007559801286112724,0.004641095876970338,0.003332640609016356,0.00014006973286784198,0.0008824814382011218,0.001087778574724898,0.0006164215248856378,0.004275241054138541,0.0024902763884828137,9.519942506045413e-05,0.00923013573101414,0.00911773925907265,0.0010124508416253526,0.0,0.0,0.003871128154967115,0.0020873519371859407,0.00110976823789289,0.0008966403021463075,0.00503144988475932,0.008890158555444021,0.0009524140418319001,0.0010240341956318651,0.000941767355501587,0.0017756607553841399,0.00011111847297138149
3.2,0.0007184744002060097,0.026192124364114635,0.04521200244946162,0.0008727809612544171,0.001000746212426656,0.001129944735522954,0.001088967956927394,0.0028222120196690057,0.007213966955555239,0.0009646174811575777,0.008918935955023783,0.003939160846326572,0.00011572064579614544,0.002447362622998421,0.0016002397555275063,0.0031588102229544216,0.003880139242019184,0.0036548295435528356,0.0046009745889024406,0.0016379730657213802,0.0020484530523638012,0.0016909537854212717,0.00047750654084432944,0.000595822387949483,0.002177110801923382,0.0023586229535662944,0.0004980872535730792,0.0004780465332171426,0.0004037391489448605,0.0006799371397231116,0.0003215246769634282,0.00012172642429316147,7.359017479371881e-05,0.00014264735847793406,2.4958151557565692e-05,3.5142480711075685e-05,2.0488571998461357e-05,1.5301920377374264e-05,1.4739574144173677e-05,0.001019722074724954,0.001198231307101599,0.001384382517517662,0.0014814372608645664,0.009000152282685523,0.013993484255900347,0.0021177121265813794,0.002000668926742166,0.0011632503800384822,0.001248536267560186,0.011820756994719869,0.014846145169945736,0.009250480983583106,0.010137943389294924,0.0,0.0020787484258952445,0.0037233974603323445,0.01091848656908173,0.0010506867149657753,0.009173315604185609,0.0023990728239430964,4.3039281808181987e-05,0.0004604594878873415,0.005229644225806661,0.005066053355049542,0.008686120829869335,0.009657135494925927,0.0005981420569898299,0.0006359601707661976,0.0007968321033253287,0.0007616186431752607,0.0541671368668721,0.05101705507875782,0.01895664961597101,0.018270653644765423,0.006849850388134344,0.007925775821873914,0.0062502623501424145,0.005770543398255236,0.0061214584322359005,0.0063961978458660085,0.0036330135608368484,0.0035597947424103036,0.0022610116671192225,0.002345919769538634,0.0010631499710832433,0.0010689024156491766,0.0008155321550811724,0.012595139307414599,0.01343443292523443,0.010373878178807342,0.00860969868355302,0.009656001793020234,0.03018227554870021,0.025242417199661134,0.027187502700428027,0.0650199124588993,0.0060470167265865606,0.005440569457071668,0.014932914480698946,0.014555414724609332,0.0013081967982099402,0.00462396815523575,0.0009506453403514238,0.008203886783773422,0.005149284804715016,0.00022290938268873007,0.0008989198790724417,0.004621091743952078,0.002835621022830277,0.00014936845652448424,0.010417931639216681,0.000831932209863836,0.000994312189579118,0.023326976664241748,0.0006473473428863316,0.0,0.0007482790313594432,0.004567538743381258,0.003287005297228274,0.00014196547968715922,0.0008886067731866992,0.0010666247619141153,0.0006082269627614357,0.004201767259262714,0.0024571556954928993,9.664890102171728e-05,0.00909102725633426,0.008949246819201229,0.0010132455604619957,0.0,0.0,0.0037983279600335438,0.002147723095987239,0.0011203928292931311,0.0009184947676943458,0.004995051095538899,0.008705333588264662,0.0009549572763536209,0.0010152180987930005,0.0009207324026269227,0.0017943306737310191,0.00012514767725132093
3.6,0.0007031561575875518,0.024944415276310906,0.04345723592094996,0.0008609459357211634,0.0009701773609868438,0.0010784895142176654,0.0010733229476074214,0.0027945068970042708,0.007030452645176748,0.0009556807264941558,0.008574739203464618,0.0038193790249744833,0.00011691953514152446,0.0024017535639088566,0.0015714907045147606,0.0030664813792091496,0.0037650685452941253,0.003575822563046359,0.004532020565203228,0.0016079413510554973,0.001978150705741834,0.001716308418645898,0.0004777565018941037,0.0005927973187801835,0.0021155086681168074,0.0022735802443291328,0.0004957152034891014,0.0004754790990980587,0.00040655769265979746,0.0006833157759848883,0.00032233950756856817,0.00012717241111659597,8.085897639849423e-05,0.0001510743403926895,2.6570351189726708e-05,3.754791113036769e-05,2.3768606198114834e-05,1.6953354425286664e-05,1.700403337464453e-05,0.0010033820187047306,0.0011853514165171511,0.0013605524657709063,0.0014648159086219897,0.00865430036108411,0.01343654004340166,0.0020513835207530812,0.0019451271017269767,0.0011526274250623003,0.001217359831582191,0.011404464962948701,0.014377742585304745,0.008941283322291011,0.009819023809581742,0.0,0.002043775311576433,0.0035256020178746996,0.010511739497672378,0.001034194896580855,0.00884267965948074,0.0023348822425892316,4.459457106991478e-05,0.00046049844439793896,0.005075200390150368,0.004993361454377395,0.008355961323845171,0.009355529100363403,0.0007737431529242499,0.0006334427566664602,0.000542948251773986,0.0007315908361059929,0.051842894436405496,0.048890639399936826,0.018223003804133716,0.017598231614240206,0.006617438526681845,0.007679698732899087,0.006071448729150801,0.0056024905736764274,0.005954784203200475,0.006140915228445292,0.0035612979795949574,0.0034872476412874144,0.0022198903717927966,0.002312186835107722,0.0010625924656853703,0.0010587735583173867,0.0007807107859412346,0.012128379411097484,0.012979252350518696,0.010069008656844122,0.008302964804978006,0.00916472858525982,0.029015569222096183,0.02419624945227765,0.026110031362936027,0.06146356714990952,0.00589692988467015,0.005284860362579465,0.014413479229529654,0.014001298262376942,0.0012374883727485915,0.004376074150104674,0.0009115019680881566,0.007923436741262727,0.004950362741213995,0.0002500436249428671,0.0008913121264578671,0.004473872633937128,0.002762878941289886,0.0001531875710347262,0.010058306354643253,0.000793837563957184,0.0010718596373580364,0.022463300971381325,0.0005852793169244461,0.0,0.0007356223445392307,0.004426124440771469,0.00319253249545703,0.00014671105697114948,0.0008864709784481351,0.0010387836461013828,0.0005997107416878932,0.004070080218932952,0.002383671784777492,9.824742587316247e-05,0.008783295956175993,0.008683494608404093,0.0009991858372363598,0.0,0.0,0.003662512999759313,0.002055398822413808,0.001080389569402213,0.0009474116500109684,0.0048711711034864075,0.008526811962200932,0.0009421734528921217,0.001007437275214143,0.0009077313583863475,0.001718427216020768,0.00011703944719240244
4.0,0.0006937668185466189,0.02431950368403997,0.04176979013233788,0.000809630801521554,0.0009697644060846691,0.0010657856601466395,0.0010923689276718387,0.0026754400083863414,0.006799146633067872,0.000957670036510614,0.008354187559534052,0.003722684827811097,0.0001260438722619813,0.002374873505280612,0.0015284633343454253,0.003068263557768366,0.003709961056945056,0.0034781820707132866,0.004414363700295416,0.0015680667489353772,0.0019396648052956635,0.0016706568620294356,0.00047106475324709305,0.0005830629768948094,0.002073845052464614,0.0022579139287934847,0.0004975534906166849,0.0004806022584033989,0.00040872331071700583,0.0006839509041564343,0.00033264321042543774,0.0001296993079848225,8.516989624049333e-05,0.00015232264283868114,2.8894723254175173e-05,4.0179041736888715e-05,2.464028622837833e-05,1.7761229612043414e-05,1.7473760577692634e-05,0.0010089792235227206,0.0011827984801412947,0.0013363490452751692,0.0014389292864859747,0.008389325671793233,0.013016349970766176,0.0020220555841172225,0.0019064871916910104,0.0011134422664271088,0.001208977066457092,0.01104820168181651,0.01395371976683481,0.008730627051707001,0.009576423783542235,0.0,0.001996860631587131,0.0034937155599950994,0.010231399126412763,0.0010491718142812806,0.008572231523995609,0.002295518463971541,4.868386217782432e-05,0.00046259930284275506,0.0049355897113624305,0.004842338132064739,0.008135395999566378,0.009045630293874634,0.0004693958398087042,0.0006375371649503562,0.0008217198984245534,0.0007517151561569621,0.049796478626561363,0.04730821005049465,0.017651196405434878,0.017094050336455894,0.00643963124157917,0.0074823379719076094,0.005861414656255442,0.005412491781141488,0.005790578332732011,0.006009523811440845,0.003440382617879572,0.0034522411938412044,0.0021664309513851863,0.0022813143147553156,0.0010491701281375315,0.0010710583789496383,0.0007979556775629158,0.011774846737943644,0.012613827599581696,0.009755349408072262,0.008116763151506964,0.008984099870415967,0.027985564265821102,0.02342687803263431,0.025439235999560383,0.05865580573511884,0.005694716983330735,0.005132372896429177,0.013937049948361965,0.013583109923967713,0.0012319642130079465,0.004290690377186987,0.0009211972013521494,0.0076843398498966315,0.004815827903149988,0.00022528385050370526,0.0008809959606418284,0.004355147024635203,0.00270329593012116,0.00015606541732808332,0.009753676309077707,0.0007919860943977794,0.0010300466652999635,0.021811511657580634,0.0006924525896432643,0.0,0.0007301915126314433,0.004308555493070765,0.0031112084313254205,0.00014912124766348707,0.0008920283207050903,0.0010103111881429874,0.0005924715721016678,0.00396139631464401,0.0023250128255995306,0.0001000023182682116,0.008519631595659995,0.008450190867384208,0.0009786399036800291,0.0,0.0,0.003574398237437707,0.002002178700260792,0.0010510703768782188,0.0008761584839745799,0.004763623371310514,0.008299698198369291,0.0009415392530410656,0.0010104358866340052,0.0009141166498088181,0.0016904848764280858,0.00011848735818015163
4.5,0.0006789805949591662,0.023476326086999587,0.04038561430337735,0.0008611744852644668,0.0009711118313743543,0.0010561953772901152,0.0010474887445795756,0.00261363661321005,0.006604766700257187,0.0009252983821764711,0.008041755833432614,0.0036086701356927054,0.0001234571424820876,0.002292023957491296,0.001504327967470649,0.002981812484845854,0.0035928917110331095,0.003395981800267785,0.004374046292734562,0.001552158936573469,0.001924407644103126,0.001620017670565957,0.0004708998006790289,0.0005872771364066926,0.0020226184427362967,0.0021965285635599653,0.0004902443074021898,0.00047899675221570295,0.0004107691748415728,0.0006806807920906853,0.0003418750020503792,0.0001350042691039694,9.085171902455776e-05,0.00016722653022813237,3.0918245004899186e-05,4.218245364791545e-05,2.8072069877572385e-05,1.902567930215052e-05,1.8532723576567856e-05,0.0009698488418472156,0.0011185967774060186,0.001315795969091584,0.0014220116051247378,0.008076405633579815,0.01244909397083558,0.001954491864772858,0.0018578954519493508,0.0010906718985744246,0.001181448061354378,0.010696301199071235,0.01349101634126074,0.008450628942454361,0.009311638957844825,0.0,0.001970334001372828,0.0034893622906592005,0.009809604613986127,0.0010336023957509327,0.008241648486614971,0.002227708655957168,5.138143106801299e-05,0.00046106054762100736,0.00477494822869982,0.004715333448075161,0.007840826081348767,0.00874937769143787,0.0006719036401722818,0.0006378926396431358,0.000720450903195762,0.0007190786790718037,0.04758571638589797,0.04527245436411824,0.016857399220402264,0.016446770653589675,0.006215818817835612,0.007203664931621039,0.005697091424432918,0.005268955719343925,0.005604381415006182,0.005816058671688563,0.0033740821900820482,0.0033102986804009887,0.0021085462949584463,0.0021974964524448513,0.001017931376232418,0.0010394488414092002,0.0007794680185229426,0.011346865985952609,0.012141264172508144,0.009490892734409706,0.007845578158512414,0.008643574142459693,0.02694787813365765,0.022725481209508402,0.02460218237210606,0.05526455184697103,0.0055199214492733925,0.004997464790100155,0.013409396449524416,0.013034321214847574,0.001268979171607233,0.004168520128117091,0.0009158650072586308,0.0074042377942006386,0.0046764041320807165,0.00023938250734140116,0.0008607088495268309,0.004211335511853803,0.002631242912425892,0.00015987783898767044,0.009378284868094769,0.0007690148134342623,0.0009886753766672957,0.021010713662788123,0.0006029594721977475,0.0,0.0007140452072043218,0.004170232660967676,0.0030165306919354563,0.00015210633930488318,0.0008824255302279303,0.0010063210147295263,0.0005734369008199792,0.0038316932455083204,0.0022511183979415043,0.00010194819732617922,0.008307801245502691,0.008178182282785905,0.0009649699384620155,0.0,0.0,0.0034591144758685756,0.001979889892264569,0.0010691465197185958,0.0008975133597574359,0.004587707679466096,0.007913944651772994,0.0009225631726106847,0.0009898856728759549,0.0008965719101835279,0.0016484002144503552,0.00011859826393936385
5.0,0.0006678677738617405,0.022765069266881956,0.038584672644990284,0.0008208256264190209,0.0009455817490377535,0.001050356155721202,0.0010456416074217138,0.002593029093519415,0.006436478541302345,0.0009206999953840919,0.007810381459424231,0.0035110622517437714,0.0001248339946852237,0.0022472015061585924,0.001486185039786798,0.002913597801875226,0.0035114127274730174,0.003311868421942622,0.004272076875622007,0.0015095672554666284,0.0018764597970511447,0.0015871288455651578,0.00046411697327503976,0.0005824891815216383,0.001960873207504443,0.0021570361740998255,0.000484227284650116,0.0004716451335686589,0.0004140205905458366,0.0006714450236637933,0.00035608082134193494,0.00013826659410662396,9.049985467737759e-05,0.0001694365936503384,3.1966348715130534e-05,4.3341010857938745e-05,2.6002418566145983e-05,2.0230035108521265e-05,1.853851628394028e-05,0.0009622044605302288,0.0011070850431519077,0.0013007559013946757,0.0013982480701182894,0.007808191444867376,0.01200965823139474,0.0019286525302534307,0.0018228975031849876,0.0010763832357016158,0.001164437091114237,0.010369434293903806,0.01312800284280778,0.008213537990427417,0.009063537136432901,0.0,0.001920233339575779,0.00318843610722767,0.009483211125360581,0.0010071611058672552,0.00799762753738693,0.0021961024152166403,5.239039626072673e-05,0.0004616949186246523,0.004643353545743568,0.004588732600766758,0.007622341693657216,0.008512943469498319,0.0005363326196198607,0.0006294313846738858,0.0006445480265778323,0.000676833560600732,0.04581074233850125,0.043719327338931586,0.016303310690354532,0.01593590074761829,0.006034915036970349,0.006994263705261473,0.0055753568384018905,0.0051386899146162466,0.005460544371400164,0.005681928568216202,0.003305678579813705,0.0032558290390422738,0.0020796387394419295,0.0021678296561527853,0.0010186815301470847,0.0010312866514808872,0.0007829536490567754,0.011009156296079016,0.01179701151976343,0.009220878809945644,0.007675053811562899,0.008506357025637809,0.02600794021725065,0.021966699194604686,0.02362974953387862,0.052520685833399396,0.005423924703330061,0.004886273130577216,0.012999883430450752,0.012617134990986465,0.001240195061272788,0.004115077119480898,0.0008298596639378507,0.007202216439859112,0.004510929356902683,0.00023709726948852231,0.0008513662130615424,0.004097669497493867,0.002564688735164467,0.00016212230479104533,0.009088926056036777,0.0007828697106176935,0.0010320003605844778,0.020381187525358672,0.0007014874652095539,0.0,0.0007025296980298798,0.00405641366374623,0.002933831357095153,0.00015333979111097534,0.000862394388848148,0.0009938896179023814,0.000563943560115673,0.0037274753847120466,0.002198496103954685,0.00010282381803531126,0.00803356999545178,0.007935757860744892,0.0009543900570034864,0.0,0.0,0.0033895692039410154,0.0019259795864009534,0.001038458215121877,0.0008486925355820569,0.004396453977592664,0.007834172312962275,0.0009208328661329533,0.0009847950760657894,0.0008875288300075715,0.0016601294976499674,0.00012135144998828517
5.5,0.000659299505198701,0.02203732194885661,0.03721900815367602,0.0008099616714500218,0.0009325836541844336,0.0010558641727820713,0.001007623236013884,0.0025321209429532846,0.006270630280774556,0.0008872970199987688,0.00760488470768627,0.0034017098653997147,0.00013005231190835474,0.0022131519727069194,0.0014718750336075131,0.0029270342929344426,0.0034327700625634396,0.0032722256210597775,0.004154758675824448,0.001492223942814374,0.001848298475029924,0.0015512929619532344,0.00046821940592705236,0.0005844621545134815,0.001927892720340493,0.002085047357266315,0.0004821561227525847,0.00046934078670320925,0.00041006382691433486,0.0006729356553328895,0.0003440025031879622,0.00014240667912902597,9.93556085374398e-05,0.000172598840763959,3.422202261232277e-05,4.61768283322756e-05,3.140053299363362e-05,1.9700689650723527e-05,2.0655817475965322e-05,0.0009259373742221498,0.001071584089734829,0.001276756834849847,0.0013760284154449604,0.007547708615770674,0.011602134250415778,0.0018764645989279875,0.0017959139535229124,0.0010663315339291698,0.0011621615294770756,0.01008225976641969,0.0127702832915808,0.008025821109400408,0.00883215658909263,0.0,0.0018949695177492957,0.0033026811555509857,0.009279386154637366,0.001002601411899829,0.007759962438120147,0.0021630401719970687,5.668645283855409e-05,0.00045571619890833826,0.0045181008532942475,0.004477424691783125,0.00740616319366433,0.008236242664053697,0.0005723373652130418,0.0005737883739424187,0.0006705282386787488,0.0006534084222200226,0.04391975001717855,0.0420947257401116,0.015768011311537315,0.015458815881052865,0.005858034035774896,0.006776894613189697,0.005416410126376484,0.005022512473098232,0.005331014852059306,0.005513598514712334,0.0032537726350006647,0.003191458697142579,0.002042985796296768,0.002159429660839931,0.0009961383304501487,0.0010010600543721767,0.0007804580776651167,0.010700066192880444,0.011481622836221946,0.008978674512750041,0.007447974059304414,0.008258511917732136,0.025134028357343883,0.021299683670121472,0.02313502944040378,0.049978403064118306,0.005260296143112382,0.004768504566956219,0.012574338221069795,0.012222790370741123,0.0011693559947365045,0.004002956105924794,0.0008543796886251875,0.007010589484050915,0.004476087929569962,0.00023344915852585254,0.0008374978933735684,0.003987312248458822,0.002519405075114745,0.00016317071441328485,0.00885466531246227,0.0007487299018019393,0.0009941132166836261,0.019758550473663136,0.0005485632685388375,0.0,0.0006932323734925499,0.003945851477021538,0.002863061207557415,0.00015449174133597783,0.0008599563272002023,0.00098881024071719,0.0005588312127815269,0.0036282515341871826,0.0021434298239952554,0.00010344694134597739,0.007837760468962137,0.007751432060627645,0.0009592032993396875,0.0,0.0,0.0033170135459389327,0.0018952080761801338,0.00102418778816905,0.0009017117808338207,0.0042873031832622805,0.007538763855394314,0.0009095967153339874,0.0009665410550144612,0.00088129362344258,0.0016589381117645702,0.00012363449013952637
